"id","dam","sire","sex"
"BJ54093","BH62596","BJ54088","M"
"BJ54095","BH62596","BJ54088","F"
"BH18455","BH18184","BH17675",NA
"BH18456","BH18184","BH17675","M"
"BH18452","BH18184","BH17675",NA
"BH18451","BH18184","BH17675",NA
"BH18453","BH18184","BH17675",NA
"BH18454","BH18184","BH17675",NA
"BH18421","BH62737","BC85585",NA
"BH18420","BH62737","BC85585",NA
"BH18425","BH62737","BC85585",NA
"BH18426","BH62737","BC85585",NA
"BH18422","BH62737","BC85585",NA
"BH18424","BH62737","BC85585",NA
"BH18419","BH62737","BC85585",NA
"BH18427","BH62737","BC85585",NA
"BH18423","BH62737","BC85585",NA
"BH18418","BH18121","BA44852",NA
"BH18415","BH18121","BA44852",NA
"BH18413","BH18121","BA44852",NA
"BH18412","BH18121","BA44852",NA
"BH18411","BH18121","BA44852",NA
"BH18417","BH18121","BA44852",NA
"BH18416","BH18121","BA44852",NA
"BH18410","BH18121","BA44852",NA
"BH18414","BH18121","BA44852",NA
"BJ54170","BH62755","BH62267",NA
"BJ54168","BH62755","BH62267",NA
"BJ54167","BH62755","BH62267",NA
"BJ54172","BH62755","BH62267",NA
"BJ54166","BH62755","BH62267","M"
"BJ54171","BH62755","BH62267",NA
"BJ54169","BH62755","BH62267","M"
"BJ54165","BH62755","BH62267",NA
"BJ54173","BH62755","BH62267",NA
"BJ54390","BJ54012","BJ54389",NA
"BJ54392","BJ54012","BJ54389",NA
"BJ54397","BJ54012","BJ54389",NA
"BJ54393","BJ54012","BJ54389",NA
"BJ54394","BJ54012","BJ54389",NA
"BJ54395","BJ54012","BJ54389",NA
"BJ54391","BJ54012","BJ54389",NA
"BJ54396","BJ54012","BJ54389",NA
"BJ54042","BJ54001","BA44532",NA
"BJ54037","BJ54001","BA44532","F"
"BJ54039","BJ54001","BA44532","M"
"BJ54041","BJ54001","BA44532",NA
"BJ54038","BJ54001","BA44532","M"
"BJ54036","BJ54001","BA44532","F"
"BJ54040","BJ54001","BA44532",NA
"BJ54163","BJ04018","BH62512","M"
"BJ54164","BJ04018","BH62512",NA
"BJ54161","BJ04018","BH62512","F"
"BJ54162","BJ04018","BH62512",NA
"BJ54383","BJ54010",NA,NA
"BJ54385","BJ54010",NA,NA
"BJ54386","BJ54010",NA,NA
"BJ54384","BJ54010",NA,"M"
"BJ54388","BJ54010",NA,NA
"BJ54387","BJ54010",NA,NA
"BH18487","BC85560","BH17591","F"
"BH18488","BC85560","BH17591",NA
"BH18481","BC85560","BH17591","F"
"BH18483","BC85560","BH17591",NA
"BH18486","BC85560","BH17591","F"
"BH18484","BC85560","BH17591","M"
"BH18485","BC85560","BH17591",NA
"BH18482","BC85560","BH17591","M"
"BJ54283","BH62954","BH18480",NA
"BJ54281","BH62954","BH18480","F"
"BJ54282","BH62954","BH18480",NA
"BJ54285","BH62954","BH18480",NA
"BJ54286","BH62954","BH18480",NA
"BJ54287","BH62954","BH18480",NA
"BJ54289","BH62954","BH18480",NA
"BJ54288","BH62954","BH18480",NA
"BJ54284","BH62954","BH18480",NA
"BH18478","BH62953","BH18400","F"
"BH18472","BH62953","BH18400",NA
"BH18474","BH62953","BH18400","M"
"BH18475","BH62953","BH18400","F"
"BH18470","BH62953","BH18400","M"
"BH18473","BH62953","BH18400",NA
"BH18471","BH62953","BH18400","F"
"BH18469","BH62953","BH18400","M"
"BH18479","BH62953","BH18400",NA
"BH18477","BH62953","BH18400",NA
"BH18476","BH62953","BH18400","F"
"BJ54273","BH62952","BJ54099",NA
"BJ54274","BH62952","BJ54099",NA
"BJ54275","BH62952","BJ54099",NA
"BJ54270","BH62952","BJ54099",NA
"BJ54278","BH62952","BJ54099",NA
"BJ54271","BH62952","BJ54099",NA
"BJ54277","BH62952","BJ54099",NA
"BJ54272","BH62952","BJ54099",NA
"BJ54276","BH62952","BJ54099",NA
"BJ54279","BH62952","BJ54099",NA
"BJ54280","BH62952","BJ54099",NA
"BJ54294","BJ54100","BH62053",NA
"BJ54296","BJ54100","BH62053",NA
"BJ54290","BJ54100","BH62053",NA
"BJ54291","BJ54100","BH62053","F"
"BJ54295","BJ54100","BH62053",NA
"BJ54293","BJ54100","BH62053",NA
"BJ54292","BJ54100","BH62053",NA
"BJ54301","BH17663",NA,NA
"BJ54302","BH17663",NA,NA
"BJ54306","BH17663",NA,NA
"BJ54304","BH17663",NA,NA
"BJ54305","BH17663",NA,NA
"BJ54307","BH17663",NA,NA
"BJ54308","BH17663",NA,NA
"BJ54303","BH17663",NA,NA
"BJ54104","BH62353","BH18497","M"
"BJ54105","BH62353","BH18497",NA
"BJ54102","BH62353","BH18497",NA
"BJ54106","BH62353","BH18497","M"
"BJ54101","BH62353","BH18497","F"
"BJ54103","BH62353","BH18497",NA
"BH18492","BC85913","BA64073",NA
"BH18490","BC85913","BA64073",NA
"BH18496","BC85913","BA64073","M"
"BH18489","BC85913","BA64073","M"
"BH18495","BC85913","BA64073",NA
"BH18491","BC85913","BA64073",NA
"BH18493","BC85913","BA64073","F"
"BJ54252","BH18156","BC85563",NA
"BJ54258","BH18156","BC85563",NA
"BJ54254","BH18156","BC85563","M"
"BJ54256","BH18156","BC85563",NA
"BJ54253","BH18156","BC85563","M"
"BJ54251","BH18156","BC85563","F"
"BJ54257","BH18156","BC85563",NA
"BJ54255","BH18156","BC85563",NA
"BJ54113","BH62955","BH18498",NA
"BJ54109","BH62955","BH18498",NA
"BJ54111","BH62955","BH18498",NA
"BJ54114","BH62955","BH18498",NA
"BJ54115","BH62955","BH18498",NA
"BJ54107","BH62955","BH18498","M"
"BJ54112","BH62955","BH18498","M"
"BJ54108","BH62955","BH18498",NA
"BJ54110","BH62955","BH18498",NA
"BJ54121","BH62611","BC76433",NA
"BJ54120","BH62611","BC76433",NA
"BJ54117","BH62611","BC76433",NA
"BJ54118","BH62611","BC76433",NA
"BJ54119","BH62611","BC76433",NA
"BJ54116","BH62611","BC76433","F"
"BJ54123","BH62611","BC76433","F"
"BJ54122","BH62611","BC76433","M"
"BJ54131","BC85609","BH62469",NA
"BJ54129","BC85609","BH62469",NA
"BJ54130","BC85609","BH62469",NA
"BJ54124","BC85609","BH62469",NA
"BJ54125","BC85609","BH62469",NA
"BJ54128","BC85609","BH62469",NA
"BJ54127","BC85609","BH62469",NA
"BJ54126","BC85609","BH62469",NA
"BJ54140","BH17912","BH18188",NA
"BJ54139","BH17912","BH18188","M"
"BJ54134","BH17912","BH18188",NA
"BJ54137","BH17912","BH18188","F"
"BJ54136","BH17912","BH18188",NA
"BJ54135","BH17912","BH18188",NA
"BJ54138","BH17912","BH18188",NA
"BJ54133","BH17912","BH18188",NA
"BJ54132","BH17912","BH18188",NA
"BH18431","BC85928",NA,"F"
"BH18433","BC85928",NA,NA
"BH18432","BC85928",NA,NA
"BH18428","BC85928",NA,NA
"BH18434","BC85928",NA,"F"
"BH18429","BC85928",NA,"F"
"BH18430","BC85928",NA,"M"
"BJ54145","BC85929","BH18499",NA
"BJ54144","BC85929","BH18499",NA
"BJ54146","BC85929","BH18499",NA
"BJ54143","BC85929","BH18499",NA
"BJ54141","BC85929","BH18499",NA
"BJ54142","BC85929","BH18499",NA
"BJ54177","BH17676",NA,"M"
"BJ54181","BH17676",NA,NA
"BJ54180","BH17676",NA,"M"
"BJ54176","BH17676",NA,"M"
"BJ54174","BH17676",NA,NA
"BJ54178","BH17676",NA,"F"
"BJ54179","BH17676",NA,"F"
"BJ54175","BH17676",NA,NA
"BJ54182","BH17676",NA,"M"
"BJ54183","BH17676",NA,NA
"BJ54359","BC85481","BA66801",NA
"BJ54352","BC85481","BA66801",NA
"BJ54353","BC85481","BA66801","F"
"BJ54355","BC85481","BA66801","M"
"BJ54356","BC85481","BA66801",NA
"BJ54354","BC85481","BA66801",NA
"BJ54351","BC85481","BA66801","M"
"BJ54357","BC85481","BA66801","F"
"BJ54358","BC85481","BA66801","M"
"BJ54366","BH62160","BA02199",NA
"BJ54363","BH62160","BA02199",NA
"BJ54368","BH62160","BA02199","F"
"BJ54360","BH62160","BA02199",NA
"BJ54362","BH62160","BA02199","F"
"BJ54367","BH62160","BA02199",NA
"BJ54361","BH62160","BA02199","F"
"BJ54364","BH62160","BA02199",NA
"BJ54369","BH62160","BA02199",NA
"BJ54365","BH62160","BA02199",NA
"BJ54248","BH18145","BH62174",NA
"BJ54246","BH18145","BH62174",NA
"BJ54244","BH18145","BH62174",NA
"BJ54151","BH18145","BH62174","F"
"BJ54250","BH18145","BH62174","M"
"BJ54247","BH18145","BH62174","F"
"BJ54245","BH18145","BH62174",NA
"BJ54249","BH18145","BH62174",NA
"BJ54189","BH18021","BH62651",NA
"BJ54192","BH18021","BH62651","M"
"BJ54186","BH18021","BH62651","F"
"BJ54184","BH18021","BH62651",NA
"BJ54188","BH18021","BH62651",NA
"BJ54185","BH18021","BH62651",NA
"BJ54190","BH18021","BH62651",NA
"BJ54191","BH18021","BH62651",NA
"BJ54187","BH18021","BH62651","F"
"BJ54400","BJ54002","BA25345",NA
"BJ54399","BJ54002","BA25345",NA
"BJ54401","BJ54002","BA25345","M"
"BJ54402","BJ54002","BA25345",NA
"BJ54024","BH62804","BH62734","F"
"BJ54025","BH62804","BH62734",NA
"BJ54023","BH62804","BH62734",NA
"BJ54020","BH62804","BH62734","M"
"BJ54018","BH62804","BH62734",NA
"BJ54019","BH62804","BH62734","M"
"BJ54022","BH62804","BH62734",NA
"BJ54021","BH62804","BH62734",NA
"BJ54210","BC85473","BA44534",NA
"BJ54206","BC85473","BA44534",NA
"BJ54205","BC85473","BA44534","M"
"BJ54202","BC85473","BA44534","F"
"BJ54209","BC85473","BA44534",NA
"BJ54207","BC85473","BA44534",NA
"BJ54201","BC85473","BA44534",NA
"BJ54208","BC85473","BA44534",NA
"BJ54203","BC85473","BA44534",NA
"BJ54204","BC85473","BA44534",NA
"BJ54219","BC76416","BC85489",NA
"BJ54218","BC76416","BC85489",NA
"BJ54220","BC76416","BC85489",NA
"BJ54212","BC76416","BC85489","F"
"BJ54217","BC76416","BC85489",NA
"BJ54215","BC76416","BC85489",NA
"BJ54213","BC76416","BC85489",NA
"BJ54216","BC76416","BC85489",NA
"BJ54211","BC76416","BC85489",NA
"BJ54199","BC85471","BH62349",NA
"BJ54195","BC85471","BH62349","M"
"BJ54197","BC85471","BH62349",NA
"BJ54196","BC85471","BH62349",NA
"BJ54198","BC85471","BH62349","M"
"BJ54193","BC85471","BH62349",NA
"BJ54194","BC85471","BH62349",NA
"BJ54028","BC85485","BC85483","F"
"BJ54029","BC85485","BC85483",NA
"BJ54026","BC85485","BC85483","M"
"BJ54027","BC85485","BC85483",NA
"BJ54266","BC85940","BH17581","F"
"BJ54264","BC85940","BH17581","M"
"BJ54267","BC85940","BH17581",NA
"BJ54262","BC85940","BH17581",NA
"BJ54263","BC85940","BH17581","F"
"BJ54265","BC85940","BH17581",NA
"BJ54260","BC85940","BH17581","M"
"BJ54261","BC85940","BH17581","F"
"BJ54259","BC85940","BH17581",NA
"BJ54269","BC85940","BH17581","F"
"BJ54268","BC85940","BH17581",NA
"BJ05463","BJ54137","BJ54373",NA
"BJ05461","BJ54137","BJ54373",NA
"BJ05469","BJ54137","BJ54373",NA
"BJ05467","BJ54137","BJ54373",NA
"BJ05462","BJ54137","BJ54373",NA
"BJ05464","BJ54137","BJ54373",NA
"BJ05465","BJ54137","BJ54373",NA
"BJ05466","BJ54137","BJ54373","F"
"BJ05468","BJ54137","BJ54373",NA
"BJ04656","BH01563","BH18290","M"
"BJ04657","BH01563","BH18290",NA
"BJ04658","BH01563","BH18290",NA
"BJ04655","BH01563","BH18290",NA
"BJ04988","BJ54613","BJ54691",NA
"BJ04986","BJ54613","BJ54691",NA
"BJ04987","BJ54613","BJ54691",NA
"BJ04985","BJ54613","BJ54691",NA
"BJ05496","BA44515","BC85493",NA
"BJ05498","BA44515","BC85493",NA
"BJ05495","BA44515","BC85493",NA
"BN34096","BA44515","BC85493",NA
"BN34095","BA44515","BC85493",NA
"BJ05499","BA44515","BC85493",NA
"BJ05500","BA44515","BC85493","M"
"BJ05497","BA44515","BC85493",NA
"BJ04652","BJ54739","BH62627",NA
"BJ04654","BJ54739","BH62627",NA
"BJ04651","BJ54739","BH62627",NA
"BJ04653","BJ54739","BH62627",NA
"BJ05446","BH18476","BH17892",NA
"BJ05447","BH18476","BH17892",NA
"BJ05442","BH18476","BH17892",NA
"BJ05448","BH18476","BH17892",NA
"BJ05441","BH18476","BH17892",NA
"BJ05444","BH18476","BH17892",NA
"BJ05445","BH18476","BH17892",NA
"BJ05443","BH18476","BH17892",NA
"BN34072","BJ54695","BC85479","M"
"BN34070","BJ54695","BC85479",NA
"BN34075","BJ54695","BC85479",NA
"BN34071","BJ54695","BC85479",NA
"BN34076","BJ54695","BC85479",NA
"BN34073","BJ54695","BC85479",NA
"BN34077","BJ54695","BC85479",NA
"BN34074","BJ54695","BC85479",NA
"BJ04992","BH62519","BH62628",NA
"BJ04991","BH62519","BH62628",NA
"BJ04994","BH62519","BH62628",NA
"BJ04993","BH62519","BH62628",NA
"BJ04990","BH62519","BH62628",NA
"BJ04989","BH62519","BH62628",NA
"BJ05402","BH17895","BJ54049",NA
"BJ05405","BH17895","BJ54049",NA
"BJ05404","BH17895","BJ54049",NA
"BJ05403","BH17895","BJ54049",NA
"BJ05563","BJ54694","BN34067",NA
"BJ05559","BJ54694","BN34067",NA
"BJ05566","BJ54694","BN34067",NA
"BJ05564","BJ54694","BN34067",NA
"BJ05562","BJ54694","BN34067",NA
"BJ05561","BJ54694","BN34067",NA
"BJ05565","BJ54694","BN34067",NA
"BJ05560","BJ54694","BN34067",NA
"BJ04951","BJ54688","BH62720",NA
"BJ04952","BJ54688","BH62720",NA
"BJ04949","BJ54688","BH62720",NA
"BJ04956","BJ54688","BH62720",NA
"BJ04954","BJ54688","BH62720",NA
"BJ04953","BJ54688","BH62720",NA
"BJ04955","BJ54688","BH62720","M"
"BJ04950","BJ54688","BH62720","F"
"BJ05367","BJ54202","BJ54715",NA
"BJ05368","BJ54202","BJ54715",NA
"BJ05369","BJ54202","BJ54715",NA
"BJ05371","BJ54202","BJ54715",NA
"BJ05370","BJ54202","BJ54715",NA
"BJ05365","BJ54202","BJ54715",NA
"BJ05372","BJ54202","BJ54715",NA
"BJ05366","BJ54202","BJ54715",NA
"BJ05358","BN34061","BA47910",NA
"BJ05364","BN34061","BA47910",NA
"BJ05363","BN34061","BA47910",NA
"BJ05362","BN34061","BA47910","M"
"BJ05357","BN34061","BA47910",NA
"BJ05361","BN34061","BA47910",NA
"BJ05360","BN34061","BA47910",NA
"BJ05359","BN34061","BA47910",NA
"BJ04928","BN34069","BA44956",NA
"BJ04927","BN34069","BA44956",NA
"BJ04925","BN34069","BA44956",NA
"BJ04926","BN34069","BA44956",NA
"BJ04924","BN34069","BA44956",NA
"BJ04921","BN34069","BA44956",NA
"BJ04923","BN34069","BA44956","M"
"BJ04920","BN34069","BA44956","F"
"BJ04922","BN34069","BA44956",NA
"BJ04996","BN34054","BJ54679",NA
"BJ04997","BN34054","BJ54679",NA
"BJ04998","BN34054","BJ54679",NA
"BJ04995","BN34054","BJ54679",NA
"BN34084","BH62520","BJ54195","M"
"BN34079","BH62520","BJ54195",NA
"BN34082","BH62520","BJ54195",NA
"BN34080","BH62520","BJ54195",NA
"BN34081","BH62520","BJ54195",NA
"BN34078","BH62520","BJ54195","F"
"BN34083","BH62520","BJ54195",NA
"BJ05571","BH62773","BJ54723",NA
"BJ05567","BH62773","BJ54723",NA
"BJ05569","BH62773","BJ54723",NA
"BJ05586","BH62773","BJ54723",NA
"BJ05570","BH62773","BJ54723",NA
"BJ05572","BH62773","BJ54723",NA
"BJ05573","BH62773","BJ54723","M"
"BJ05568","BH62773","BJ54723",NA
"BJ05451","BJ54024","BJ54020",NA
"BJ05450","BJ54024","BJ54020",NA
"BJ05449","BJ54024","BJ54020","F"
"BJ05452","BJ54024","BJ54020",NA
"BJ04694","BH62514","BC13314",NA
"BJ04696","BH62514","BC13314",NA
"BJ04689","BH62514","BC13314",NA
"BJ04693","BH62514","BC13314",NA
"BJ04691","BH62514","BC13314",NA
"BJ04695","BH62514","BC13314",NA
"BJ04692","BH62514","BC13314",NA
"BJ04690","BH62514","BC13314",NA
"BJ04964","BN34062","BN34055",NA
"BJ04966","BN34062","BN34055",NA
"BJ04963","BN34062","BN34055",NA
"BJ04967","BN34062","BN34055",NA
"BJ04965","BN34062","BN34055",NA
"BJ04962","BN34062","BN34055","M"
"BJ05491","BJ54001","BC13125",NA
"BJ05487","BJ54001","BC13125",NA
"BJ05488","BJ54001","BC13125",NA
"BJ05493","BJ54001","BC13125",NA
"BJ05492","BJ54001","BC13125","F"
"BJ05486","BJ54001","BC13125",NA
"BJ05494","BJ54001","BC13125","M"
"BJ05490","BJ54001","BC13125","M"
"BJ05489","BJ54001","BC13125",NA
"BJ05354","BJ54376","BJ54019",NA
"BJ05356","BJ54376","BJ54019",NA
"BJ05000","BJ54376","BJ54019",NA
"BJ05352","BJ54376","BJ54019",NA
"BJ05353","BJ54376","BJ54019","M"
"BJ05355","BJ54376","BJ54019",NA
"BJ04999","BJ54376","BJ54019",NA
"BJ05351","BJ54376","BJ54019",NA
"BJ04682","BN34052","BH62472","F"
"BJ04688","BN34052","BH62472",NA
"BJ04687","BN34052","BH62472",NA
"BJ04685","BN34052","BH62472",NA
"BJ04684","BN34052","BH62472","M"
"BJ04686","BN34052","BH62472",NA
"BJ04681","BN34052","BH62472",NA
"BJ04683","BN34052","BH62472","F"
"BJ05459","BH62518","BJ54736",NA
"BJ05454","BH62518","BJ54736",NA
"BJ05458","BH62518","BJ54736",NA
"BJ05460","BH62518","BJ54736",NA
"BJ05456","BH62518","BJ54736","F"
"BJ05457","BH62518","BJ54736",NA
"BJ05453","BH62518","BJ54736",NA
"BJ05455","BH62518","BJ54736",NA
"BN34089","BJ54722","BJ54157",NA
"BN34087","BJ54722","BJ54157",NA
"BN34086","BJ54722","BJ54157",NA
"BN34088","BJ54722","BJ54157",NA
"BN34091","BJ54722","BJ54157","F"
"BN34090","BJ54722","BJ54157",NA
"BN34085","BJ54722","BJ54157",NA
"BN34094","BJ54722","BJ54157",NA
"BN34093","BJ54722","BJ54157",NA
"BN34092","BJ54722","BJ54157",NA
"BJ05382","BH17617","BC85496",NA
"BJ05379","BH17617","BC85496",NA
"BJ05380","BH17617","BC85496","F"
"BJ05381","BH17617","BC85496","F"
"BJ05383","BH17617","BC85496",NA
"BJ05384","BH17617","BC85496",NA
"BJ05385","BH17617","BC85496",NA
"BJ05480","BN34058","BH17894",NA
"BJ05483","BN34058","BH17894",NA
"BJ05479","BN34058","BH17894",NA
"BJ05484","BN34058","BH17894",NA
"BJ05477","BN34058","BH17894",NA
"BJ05481","BN34058","BH17894",NA
"BJ05476","BN34058","BH17894",NA
"BJ05482","BN34058","BH17894",NA
"BJ05485","BN34058","BH17894",NA
"BJ05478","BN34058","BH17894",NA
"BJ05473","BJ54037","BJ54152","M"
"BJ05472","BJ54037","BJ54152",NA
"BJ05470","BJ54037","BJ54152","F"
"BJ05471","BJ54037","BJ54152",NA
"BJ05475","BJ54037","BJ54152",NA
"BJ05474","BJ54037","BJ54152",NA
"BJ05554","BJ54247","BJ54038",NA
"BJ05553","BJ54247","BJ54038",NA
"BJ05551","BJ54247","BJ54038",NA
"BN34098","BJ54247","BJ54038",NA
"BN34099","BJ54247","BJ54038",NA
"BJ05552","BJ54247","BJ54038",NA
"BJ04959","BH62766","BH01562",NA
"BJ04960","BH62766","BH01562",NA
"BJ04958","BH62766","BH01562",NA
"BJ04957","BH62766","BH01562",NA
"BJ05378","BJ54028","BH62616",NA
"BJ05373","BJ54028","BH62616",NA
"BJ05377","BJ54028","BH62616","M"
"BJ05374","BJ54028","BH62616",NA
"BJ05375","BJ54028","BH62616",NA
"BJ05376","BJ54028","BH62616",NA
"BJ04916","BH62802","BJ54384",NA
"BJ04918","BH62802","BJ54384",NA
"BJ04913","BH62802","BJ54384","M"
"BJ04919","BH62802","BJ54384",NA
"BJ04912","BH62802","BJ54384","M"
"BJ04914","BH62802","BJ54384","M"
"BJ04917","BH62802","BJ54384",NA
"BJ04911","BH62802","BJ54384","M"
"BJ04915","BH62802","BJ54384",NA
"BJ04907","BJ54689","BN34057",NA
"BJ04905","BJ54689","BN34057",NA
"BJ04910","BJ54689","BN34057",NA
"BJ04909","BJ54689","BN34057",NA
"BJ04908","BJ54689","BN34057",NA
"BJ04906","BJ54689","BN34057",NA
"BJ05557","BH62549","BH62728",NA
"BJ05558","BH62549","BH62728",NA
"BJ05555","BH62549","BH62728",NA
"BJ05556","BH62549","BH62728",NA
"BH93052","BJ54362","BH18139",NA
"BH93051","BJ54362","BH18139",NA
"BH93055","BJ54362","BH18139",NA
"BH93054","BJ54362","BH18139",NA
"BH93053","BJ54362","BH18139",NA
"BJ14454","BN34216","BJ14451",NA
"BJ14455","BN34216","BJ14451",NA
"BJ14458","BN34216","BJ14451",NA
"BJ14456","BN34216","BJ14451",NA
"BJ14457","BN34216","BJ14451",NA
"BJ14452","BN34216","BJ14451",NA
"BJ14459","BN34216","BJ14451",NA
"BJ14453","BN34216","BJ14451",NA
"BJ14481","BJ14461","BJ54947",NA
"BJ14479","BJ14461","BJ54947",NA
"BJ14482","BJ14461","BJ54947",NA
"BJ14478","BJ14461","BJ54947",NA
"BJ14483","BJ14461","BJ54947",NA
"BJ14480","BJ14461","BJ54947","F"
"BJ14470",NA,"BH62940",NA
"BJ14476","BN34237","BJ54900",NA
"BJ14473","BN34237","BJ54900",NA
"BJ14471","BN34237","BJ54900",NA
"BJ14475","BN34237","BJ54900",NA
"BJ14477","BN34237","BJ54900",NA
"BJ14472","BN34237","BJ54900",NA
"BJ14474","BN34237","BJ54900",NA
"BJ54899","BH62008","BH62437",NA
"BJ54898","BH62008","BH62437",NA
"BJ54894","BH62008","BH62437",NA
"BJ54895","BH62008","BH62437","M"
"BJ54897","BH62008","BH62437",NA
"BJ54896","BH62008","BH62437",NA
"BN34108","BJ54800","BN34107",NA
"BN34111","BJ54800","BN34107",NA
"BN34113","BJ54800","BN34107","M"
"BN34114","BJ54800","BN34107",NA
"BN34115","BJ54800","BN34107","F"
"BN34110","BJ54800","BN34107",NA
"BN34109","BJ54800","BN34107","F"
"BJ14355","BJ54095","BJ91038",NA
"BJ14357","BJ54095","BJ91038","M"
"BJ14352","BJ54095","BJ91038","M"
"BJ14353","BJ54095","BJ91038",NA
"BJ14360","BJ54095","BJ91038",NA
"BJ14356","BJ54095","BJ91038",NA
"BJ14358","BJ54095","BJ91038",NA
"BJ14351","BJ54095","BJ91038",NA
"BJ14354","BJ54095","BJ91038",NA
"BJ14359","BJ54095","BJ91038",NA
"BN34195","BJ54789","BH62215",NA
"BN34194","BJ54789","BH62215",NA
"BN34189","BJ54789","BH62215","F"
"BN34192","BJ54789","BH62215",NA
"BN34193","BJ54789","BH62215",NA
"BN34190","BJ54789","BH62215","M"
"BN34191","BJ54789","BH62215",NA
"BN34165","BH18364","BN34023",NA
"BN34170","BH18364","BN34023",NA
"BN34167","BH18364","BN34023",NA
"BN34166","BH18364","BN34023","F"
"BN34169","BH18364","BN34023",NA
"BN34171","BH18364","BN34023",NA
"BN34168","BH18364","BN34023","M"
"BN34010","BH18359","BH17575",NA
"BN34012","BH18359","BH17575",NA
"BN34014","BH18359","BH17575",NA
"BN34011","BH18359","BH17575",NA
"BN34013","BH18359","BH17575",NA
"BN34009","BH18359","BH17575",NA
"BN34008","BH18359","BH17575",NA
"BN34007","BH18359","BH17575",NA
"BN34015","BH18359","BH17575","M"
"BN34153","BH62600","BJ54971",NA
"BN34154","BH62600","BJ54971",NA
"BN34039","BH62996","BH18404",NA
"BN34032","BH62996","BH18404",NA
"BN34035","BH62996","BH18404",NA
"BN34040","BH62996","BH18404",NA
"BN34033","BH62996","BH18404",NA
"BN34038","BH62996","BH18404",NA
"BN34037","BH62996","BH18404",NA
"BN34036","BH62996","BH18404",NA
"BN34034","BH62996","BH18404",NA
"BN34121","BJ54788","BH18482",NA
"BN34123","BJ54788","BH18482",NA
"BN34117","BJ54788","BH18482",NA
"BN34119","BJ54788","BH18482","F"
"BN34122","BJ54788","BH18482",NA
"BN34124","BJ54788","BH18482","M"
"BN34118","BJ54788","BH18482",NA
"BN34120","BJ54788","BH18482","M"
"BN34256","BH62599",NA,NA
"BN34251","BH62599",NA,NA
"BN34254","BH62599",NA,"F"
"BN34253","BH62599",NA,NA
"BN34252","BH62599",NA,NA
"BN34255","BH62599",NA,NA
"BN34143","BC85063","BC13527","M"
"BN34146","BC85063","BC13527",NA
"BN34145","BC85063","BC13527","M"
"BN34144","BC85063","BC13527",NA
"BN34208","BH17857","BH17861",NA
"BN34214","BH17857","BH17861","F"
"BN34215","BH17857","BH17861",NA
"BN34209","BH17857","BH17861",NA
"BN34213","BH17857","BH17861",NA
"BN34212","BH17857","BH17861","M"
"BN34210","BH17857","BH17861",NA
"BN34211","BH17857","BH17861",NA
"BN34127","BH62737","BH18251","F"
"BN34125","BH62737","BH18251",NA
"BN34126","BH62737","BH18251",NA
"BN34131","BH62737","BH18251","M"
"BN34129","BH62737","BH18251",NA
"BN34132","BH62737","BH18251",NA
"BN34128","BH62737","BH18251",NA
"BN34130","BH62737","BH18251",NA
"BN34136","BC85560","BH17591",NA
"BN34141","BC85560","BH17591",NA
"BN34140","BC85560","BH17591",NA
"BN34133","BC85560","BH17591",NA
"BN34134","BC85560","BH17591",NA
"BN34135","BC85560","BH17591",NA
"BN34138","BC85560","BH17591",NA
"BN34137","BC85560","BH17591",NA
"BN34139","BC85560","BH17591",NA
"BN34142","BC85560","BH17591",NA
"BN34029","BH18357","BJ54054",NA
"BN34030","BH18357","BJ54054",NA
"BN34028","BH18357","BJ54054",NA
"BN34027","BH18357","BJ54054",NA
"BN34026","BH18357","BJ54054",NA
"BN34031","BH18357","BJ54054",NA
"BN34024","BH18357","BJ54054",NA
"BN34025","BH18357","BJ54054",NA
"BN34152","BJ54751","BJ54979","F"
"BN34147","BJ54751","BJ54979",NA
"BN34148","BJ54751","BJ54979","M"
"BN34149","BJ54751","BJ54979","F"
"BN34151","BJ54751","BJ54979","F"
"BN34150","BJ54751","BJ54979",NA
"BN34161","BH18358","BN34022",NA
"BN34164","BH18358","BN34022",NA
"BN34155","BH18358","BN34022",NA
"BN34163","BH18358","BN34022",NA
"BN34162","BH18358","BN34022",NA
"BN34158","BH18358","BN34022",NA
"BN34159","BH18358","BN34022",NA
"BN34156","BH18358","BN34022",NA
"BN34157","BH18358","BN34022",NA
"BN34160","BH18358","BN34022","M"
"BJ04676","BJ04018",NA,NA
"BJ04677","BJ04018",NA,NA
"BJ04675","BJ04018",NA,NA
"BJ04680","BJ04018",NA,"F"
"BJ04679","BJ04018",NA,NA
"BJ04674","BJ04018",NA,NA
"BJ04678","BJ04018",NA,NA
"BJ05585","BJ54010","BJ54906",NA
"BJ05582","BJ54010","BJ54906",NA
"BJ05584","BJ54010","BJ54906",NA
"BJ05583","BJ54010","BJ54906",NA
"BJ05574","BA44543","BN34097",NA
"BJ05581","BA44543","BN34097",NA
"BJ05578","BA44543","BN34097",NA
"BJ05576","BA44543","BN34097",NA
"BJ05575","BA44543","BN34097",NA
"BJ05580","BA44543","BN34097",NA
"BJ05577","BA44543","BN34097",NA
"BJ05579","BA44543","BN34097",NA
"BJ04940","BH62755","BH62267",NA
"BJ04936","BH62755","BH62267","F"
"BJ04938","BH62755","BH62267",NA
"BJ04935","BH62755","BH62267",NA
"BJ04939","BH62755","BH62267",NA
"BJ04937","BH62755","BH62267",NA
"BJ05406","BH62515","BJ54166",NA
