Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,Z100303,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,9.6,AC,,,,,,,,,,12,12
N,Z100304,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,9.7,AC,,,,,,,,,,12,12
P,Z100305,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,10.2,AC,,,,,,,,,,12,12
N,Z100306,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,9.8,AC,,,,,,,,,,12,12
N,Z100307,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,9.8,AC,,,,,,,,,,12,12
N,Z100308,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,9.5,AC,,,,,,,,,,12,12
N,Z100309,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,9.7,AC,,,,,,,,,,12,12
P,Z100310,BLUTI,1,,24/05/2014 15:59,WYT,O24,,,,,10.3,AC,,,,,,,,,,12,12
R,D471148,BLUTI,5,M,20/05/2014 08:00,WYT,O240,,,,62,10.3,AC,,,,,M,16.9,,,,,
N,Z032782,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,11.8,AC,,,,,,,,,,9,9
N,Z032783,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,11.3,AC,,,,,,,,,,9,9
N,Z032784,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,12,AC,,,,,,,,,,9,9
N,Z032785,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,11.1,AC,,,,,,,,,,9,9
N,Z032786,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,10.6,AC,,,,,,,,,,9,9
N,Z032787,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,10.5,AC,,,,,,,,,,9,9
N,Z032788,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,11.8,AC,,,,,,,,,,9,9
N,Z032789,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,11.6,AC,,,,,,,,,,9,9
N,Z032790,BLUTI,1,,24/05/2014 15:00,WYT,O243,,,,,11.6,AC,,,,,,,,,,9,9
R,L312360,BLUTI,4,M,30/05/2014 06:59,WYT,O245,,,,68,11.5,AC,,,,,M,18.5,,,,,
N,Z100363,BLUTI,5,F,30/05/2014 08:00,WYT,O245,,,,61,9.7,AC,,,,,M,17.3,,,,,
P,Z100409,BLUTI,1,,03/06/2014 09:00,WYT,O245,,,,,9.9,AC,,,,,,,,,,3,3
N,Z100410,BLUTI,1,,03/06/2014 09:00,WYT,O245,,,,,9.3,AC,,,,,,,,,,3,3
N,Z100411,BLUTI,1,,03/06/2014 09:00,WYT,O245,,,,,9.2,AC,,,,,,,,,,3,3
R,Y839248,BLUTI,5,F,30/05/2014 06:00,WYT,O251,,,,61,9.8,AC,,,,,M,17.2,,,,,
R,Y031239,BLUTI,6,M,30/05/2014 06:59,WYT,O251,,,,65,11.2,AC,,,,,M,17.7,,,,,
N,Z100401,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9,AC,,,,,,,,,,8,8
N,Z100402,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9.4,AC,,,,,,,,,,8,8
N,Z100403,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9.2,AC,,,,,,,,,,8,8
N,Z100404,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9.4,AC,,,,,,,,,,8,8
N,Z100405,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9.6,AC,,,,,,,,,,8,8
N,Z100406,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9.3,AC,,,,,,,,,,8,8
P,Z100407,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9.3,AC,,,,,,,,,,8,8
N,Z100408,BLUTI,1,,03/06/2014 08:00,WYT,O251,,,,,9.6,AC,,,,,,,,,,8,8
R,Y163344,BLUTI,5,F,19/05/2014 08:00,WYT,O252,,,,60,10,AC,,,,,M,17.3,,,,,
P,Z032740,BLUTI,1,,22/05/2014 12:59,WYT,O252,,,,,8.9,AC,,,,,,,,,,6,6
N,Z032741,BLUTI,1,,22/05/2014 12:59,WYT,O252,,,,,8.7,AC,,,,,,,,,,6,6
P,Z032742,BLUTI,1,,22/05/2014 12:59,WYT,O252,,,,,9.1,AC,,,,,,,,,,6,6
P,Z032743,BLUTI,1,,22/05/2014 12:59,WYT,O252,,,,,8.8,AC,,,,,,,,,,6,6
N,Z032744,BLUTI,1,,22/05/2014 12:59,WYT,O252,,,,,9.1,AC,,,,,,,,,,6,6
P,Z032745,BLUTI,1,,22/05/2014 12:59,WYT,O252,,,,,8.8,AC,,,,,,,,,,6,6
R,D471007,BLUTI,5,M,01/06/2014 06:59,WYT,O256,,,,61.5,9.9,AC,,,,,M,18.4,,,,,
R,D471625,BLUTI,5,F,03/06/2014 12:00,WYT,O256,,,,64,10,AC,,,,,,,,,,,
N,Z100500,BLUTI,1,,04/06/2014 15:59,WYT,O256,,,,,9.3,AC,,,,,,,,,,2,2
N,Z100499,BLUTI,1,,04/06/2014 15:59,WYT,O256,,,,,9.5,AC,,,,,,,,,,2,2
R,Y839241,BLUTI,5,M,25/05/2014 08:00,WYT,O257,,,,64,9.8,AC,,,,,M,17.1,,,,,
R,Y160106,BLUTI,6,M,19/05/2014 06:59,WYT,O258,,,,66,10.8,AC,,,,,M,17.9,,,,,
N,Z032535,BLUTI,4,F,19/05/2014 06:59,WYT,O258,,,,62,10.9,AC,,,,,M,17.1,,,,,
N,Z032774,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,11.2,AC,,,,,,,,,,8,8
N,Z032775,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,10.6,AC,,,,,,,,,,8,8
N,Z032776,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,10,AC,,,,,,,,,,8,8
N,Z032777,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,8.9,AC,,,,,,,,,,8,8
N,Z032778,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,10.6,AC,,,,,,,,,,8,8
N,Z032779,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,10.2,AC,,,,,,,,,,8,8
N,Z032780,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,9.9,AC,,,,,,,,,,8,8
N,Z032781,BLUTI,1,,23/05/2014 11:00,WYT,O258,,,,,10.3,AC,,,,,,,,,,8,8
R,Y839230,BLUTI,4,M,29/05/2014 09:59,WYT,O260,,,,63,9.8,AC,,,,,M,18,,,,,
O,Y837991,BLUTI,4,F,25/05/2014 09:59,WYT,O260,89,86,,,,AC,,,,,,,,,,,
N,Z100418,BLUTI,1,,04/06/2014 15:59,WYT,O28,,,,,9.9,AC,,,,,,,,,,6,6
N,Z100419,BLUTI,1,,04/06/2014 15:59,WYT,O28,,,,,10.3,AC,,,,,,,,,,6,6
N,Z100420,BLUTI,1,,04/06/2014 15:59,WYT,O28,,,,,10.5,AC,,,,,,,,,,6,6
N,Z100421,BLUTI,1,,04/06/2014 15:59,WYT,O28,,,,,11,AC,,,,,,,,,,6,6
N,Z100422,BLUTI,1,,04/06/2014 15:59,WYT,O28,,,,,10.9,AC,,,,,,,,,,6,6
N,Z100423,BLUTI,1,,04/06/2014 15:59,WYT,O28,,,,,10.5,AC,,,,,,,,,,6,6
O,Y837695,BLUTI,4,M,27/05/2014 08:00,WYT,O28,89,86,,,,AC,,,,,,,,,,,
O,D471104,BLUTI,4,F,27/05/2014 08:00,WYT,O28,89,86,,,,AC,,,,,,,,,,,
N,Z100400,BLUTI,5,F,29/05/2014 11:00,WYT,O29,,,,61,9.9,AC,,,,,M,17.4,,,,,
R,D471143,BLUTI,5,M,29/05/2014 11:00,WYT,O29,,,,62,10,AC,,,,,M,17.8,,,,,
N,Z100370,BLUTI,1,,01/06/2014 11:00,WYT,O29,,,,,10.5,AC,,,,,,,,,,3,3
N,Z100371,BLUTI,1,,01/06/2014 11:00,WYT,O29,,,,,11,AC,,,,,,,,,,3,3
N,Z100372,BLUTI,1,,01/06/2014 11:00,WYT,O29,,,,,10.2,AC,,,,,,,,,,3,3
R,Y162167,BLUTI,6,M,20/05/2014 09:00,WYT,O30,,,,64,10.3,AC,,,,,M,17.1,,,,,
R,D471001,BLUTI,5,F,20/05/2014 09:59,WYT,O30,,,,62,10.2,AC,,,,,M,17,,,,,
N,Z100311,BLUTI,1,,24/05/2014 17:00,WYT,O30,,,,,10.8,AC,,,,,,,,,,9,9
N,Z100312,BLUTI,1,,24/05/2014 17:00,WYT,O30,,,,,10.3,AC,,,,,,,,,,9,9
N,Z100313,BLUTI,1,,24/05/2014 17:00,WYT,O30,,,,,10.2,AC,,,,,,,,,,9,9
N,Z100314,BLUTI,1,,24/05/2014 17:00,WYT,O30,,,,,10.8,AC,,,,,,,,,,9,9
P,Z100315,BLUTI,1,,24/05/2014 17:00,WYT,O30,,,,,9.8,AC,,,,,,,,,,9,9
N,Z100316,BLUTI,1,,24/05/2014 17:00,WYT,O30,,,,,10.6,AC,,,,,,,,,,9,9
R,Y162989,BLUTI,5,F,19/05/2014 06:00,WYT,O36,,,,,,AC,,,,,,,,,,,
N,Z032756,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,11.7,AC,,,,,,,,,,8,8
N,Z032757,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,11.3,AC,,,,,,,,,,8,8
N,Z032758,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,10.5,AC,,,,,,,,,,8,8
N,Z032759,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,11,AC,,,,,,,,,,8,8
N,Z032760,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,11,AC,,,,,,,,,,8,8
N,Z032761,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,10.9,AC,,,,,,,,,,8,8
N,Z032762,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,10.3,AC,,,,,,,,,,8,8
N,Z032763,BLUTI,1,,23/05/2014 08:00,WYT,O36,,,,,11.2,AC,,,,,,,,,,8,8
O,D472779,BLUTI,4,M,15/05/2014 09:59,WYT,O36,89,86,,,,AC,,,,,,,,,,,
R,D471458,BLUTI,5,F,20/05/2014 08:00,WYT,O41,,,,61,9.9,AC,,,,,M,16.7,,,,,
R,Y033967,BLUTI,6,M,20/05/2014 09:00,WYT,O41,,,,65,10.3,AC,,,,,M,17.5,,,,,
N,Z100317,BLUTI,1,,24/05/2014 18:00,WYT,O41,,,,,10.5,AC,,,,,,,,,,3,3
N,Z100318,BLUTI,1,,24/05/2014 18:00,WYT,O41,,,,,9.6,AC,,,,,,,,,,3,3
N,Z100319,BLUTI,1,,24/05/2014 18:00,WYT,O41,,,,,9.8,AC,,,,,,,,,,3,3
R,Y162987,BLUTI,4,F,21/05/2014 06:59,WYT,O49,,,,61,10.5,AC,,,,,M,17.2,,,,,
N,Z100339,BLUTI,1,,25/05/2014 12:59,WYT,O49,,,,,11,AC,,,,,,,,,,5,5
N,Z100340,BLUTI,1,,25/05/2014 12:59,WYT,O49,,,,,11.4,AC,,,,,,,,,,5,5
N,Z100341,BLUTI,1,,25/05/2014 12:59,WYT,O49,,,,,11.5,AC,,,,,,,,,,5,5
N,Z100342,BLUTI,1,,25/05/2014 12:59,WYT,O49,,,,,10.6,AC,,,,,,,,,,5,5
N,Z100343,BLUTI,1,,25/05/2014 12:59,WYT,O49,,,,,11,AC,,,,,,,,,,5,5
O,Y163363,BLUTI,5,M,18/05/2014 11:00,WYT,O49,89,86,,,,ATC,,,,,,,,,,,
R,D471616,BLUTI,5,F,19/05/2014 09:59,WYT,O5,,,,61,9.8,AC,,,,,M,17,,,,,
N,Z032720,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.3,AC,,,,,,,,,,10,10
N,Z032721,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,11,AC,,,,,,,,,,10,10
N,Z032722,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.8,AC,,,,,,,,,,10,10
N,Z032723,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.3,AC,,,,,,,,,,10,10
N,Z032724,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.5,AC,,,,,,,,,,10,10
N,Z032725,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.3,AC,,,,,,,,,,10,10
N,Z032726,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,11.1,AC,,,,,,,,,,10,10
N,Z032727,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.5,AC,,,,,,,,,,10,10
N,Z032728,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.8,AC,,,,,,,,,,10,10
N,Z032729,BLUTI,1,,22/05/2014 12:00,WYT,O5,,,,,10.3,AC,,,,,,,,,,10,10
O,L314142,BLUTI,4,M,14/05/2014 06:59,WYT,O5,89,86,,,,AC,,,,,,,,,,,
N,Z032577,BLUTI,5,F,22/05/2014 06:59,WYT,O52,,,,,10.1,AC,,,,,M,16,,,,,
N,Z100344,BLUTI,1,,26/05/2014 09:00,WYT,O52,,,,,10.6,AC,,,,,,,,,,7,7
N,Z100345,BLUTI,1,,26/05/2014 09:00,WYT,O52,,,,,9.8,AC,,,,,,,,,,7,7
N,Z100346,BLUTI,1,,26/05/2014 09:00,WYT,O52,,,,,9.5,AC,,,,,,,,,,7,7
P,Z100347,BLUTI,1,,26/05/2014 09:00,WYT,O52,,,,,10.8,AC,,,,,,,,,,7,7
P,Z100348,BLUTI,1,,26/05/2014 09:00,WYT,O52,,,,,9.1,AC,,,,,,,,,,7,7
P,Z100349,BLUTI,1,,26/05/2014 09:00,WYT,O52,,,,,10.1,AC,,,,,,,,,,7,7
N,Z100350,BLUTI,1,,26/05/2014 09:00,WYT,O52,,,,,10.6,AC,,,,,,,,,,7,7
R,Y163096,BLUTI,5,F,01/06/2014 06:59,WYT,O53,,,,61,,AC,,,,,M,17.1,,,,,
P,Z100494,BLUTI,1,,05/06/2014 17:00,WYT,O53,,,,,9.3,AC,,,,,,,,,,5,5
P,Z100495,BLUTI,1,,05/06/2014 17:00,WYT,O53,,,,,9.6,AC,,,,,,,,,,5,5
P,Z100496,BLUTI,1,,05/06/2014 17:00,WYT,O53,,,,,9,AC,,,,,,,,,,5,5
P,Z100497,BLUTI,1,,05/06/2014 17:00,WYT,O53,,,,,9.2,AC,,,,,,,,,,5,5
P,Z100498,BLUTI,1,,05/06/2014 17:00,WYT,O53,,,,,9.6,AC,,,,,,,,,,5,5
O,D472776,BLUTI,4,M,29/05/2014 09:00,WYT,O53,89,86,,,,AC,,,,,,,,,,,
N,Z032564,BLUTI,1,,20/05/2014 11:00,WYT,O55,,,,,10.5,AC,,,,,,,,,,7,7
N,Z032565,BLUTI,1,,20/05/2014 11:00,WYT,O55,,,,,12,AC,,,,,,,,,,7,7
N,Z032566,BLUTI,1,,20/05/2014 11:00,WYT,O55,,,,,11.4,AC,,,,,,,,,,7,7
N,Z032567,BLUTI,1,,20/05/2014 11:00,WYT,O55,,,,,10.8,AC,,,,,,,,,,7,7
N,Z032568,BLUTI,1,,20/05/2014 11:00,WYT,O55,,,,,10.6,AC,,,,,,,,,,7,7
N,Z032569,BLUTI,1,,20/05/2014 11:00,WYT,O55,,,,,11.5,AC,,,,,,,,,,7,7
N,Z032570,BLUTI,1,,20/05/2014 11:00,WYT,O55,,,,,10.4,AC,,,,,,,,,,7,7
R,Y160544,BLUTI,6,M,16/05/2014 09:00,WYT,O55,,,,67,10,AC,,,,,M,19.1,,,,,
N,Z032511,BLUTI,6,F,16/05/2014 09:00,WYT,O55,,,,63,10.6,AC,,,,,M,18.6,,,,,
N,Z032595,BLUTI,1,,22/05/2014 09:00,WYT,O58,,,,,9.6,AC,,,,,,,,,,4,4
N,Z032596,BLUTI,1,,22/05/2014 09:00,WYT,O58,,,,,10.8,AC,,,,,,,,,,4,4
N,Z032597,BLUTI,1,,22/05/2014 09:00,WYT,O58,,,,,10.8,AC,,,,,,,,,,4,4
N,Z032598,BLUTI,1,,22/05/2014 09:00,WYT,O58,,,,,10.3,AC,,,,,,,,,,4,4
R,L809274,BLUTI,6,F,18/05/2014 14:00,WYT,O58,,,,62,10.3,AC,,,,,M,17.5,,,,,
N,Z100396,BLUTI,5,F,03/06/2014 11:00,WYT,O6,,,,60,9.9,AC,,,,,,,,,,,
N,Z100394,BLUTI,5,M,03/06/2014 12:59,WYT,O6,,,,63.5,10.3,AC,,,,,M,17.2,,,,,
R,D471230,BLUTI,5,F,23/05/2014 08:10,WYT,O66,,,,60,9.7,KMM,,,,,M,19.1,,,,,
R,D471105,BLUTI,6,F,19/05/2014 09:59,WYT,O68,,,,62,10,AC,,,,,,,,,,,
N,Z032587,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,10.8,AC,,,,,,,,,,8,8
N,Z032588,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,10.3,AC,,,,,,,,,,8,8
N,Z032589,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,11.5,AC,,,,,,,,,,8,8
N,Z032590,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,11,AC,,,,,,,,,,8,8
N,Z032591,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,10.2,AC,,,,,,,,,,8,8
N,Z032592,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,10.7,AC,,,,,,,,,,8,8
N,Z032593,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,11.3,AC,,,,,,,,,,8,8
N,Z032594,BLUTI,1,,22/05/2014 08:00,WYT,O68,,,,,10.4,AC,,,,,,,,,,8,8
O,D471293,BLUTI,4,M,14/05/2014 06:59,WYT,O68,89,86,,,,AC,,,,,,,,,,,
R,Y163360,BLUTI,5,F,19/05/2014 10:50,WYT,O69,,,,61,10.3,KMM,,,,,M,18.3,,,,,
O,Y163360,BLUTI,5,F,14/05/2014 12:00,WYT,O69,89,86,,,,KMM,,,,,,,,,,,
O,Y161742,BLUTI,5,M,14/05/2014 12:00,WYT,O69,89,86,,,,KMM,,,,,,,,,,,
N,Y837847,BLUTI,1,,22/05/2014 09:14,WYT,O69,,,,,10.9,RAC,,,,,,,,,,2,2
N,Y837848,BLUTI,1,,22/05/2014 09:14,WYT,O69,,,,,10.5,RAC,,,,,,,,,,2,2
R,Y162980,BLUTI,5,F,18/05/2014 09:14,WYT,O71,,,,62,10.1,KMM,,,,,M,19.1,,,,,
N,Y837849,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,11.4,RAC,,,,,,,,,,9,9
N,Y837850,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,10.6,RAC,,,,,,,,,,9,9
N,Y837851,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,10.6,RAC,,,,,,,,,,9,9
N,Y837852,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,11,RAC,,,,,,,,,,9,9
N,Y837853,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,10.7,RAC,,,,,,,,,,9,9
N,Y837854,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,10.2,RAC,,,,,,,,,,9,9
N,Y837855,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,11.7,RAC,,,,,,,,,,9,9
N,Y837856,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,11.2,RAC,,,,,,,,,,9,9
N,Y837857,BLUTI,1,,22/05/2014 09:30,WYT,O71,,,,,10.9,RAC,,,,,,,,,,9,9
N,Z031733,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,10.6,KMM,,,,,,,,,,8,8
N,Z031734,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,10.5,KMM,,,,,,,,,,8,8
N,Z031735,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,11,KMM,,,,,,,,,,8,8
N,Z031736,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,11.2,KMM,,,,,,,,,,8,8
N,Z031737,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,10.9,KMM,,,,,,,,,,8,8
N,Z031738,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,10.1,KMM,,,,,,,,,,8,8
N,Z031739,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,9.9,KMM,,,,,,,,,,8,8
N,Z031740,BLUTI,1,,24/05/2014 10:19,WYT,O72,,,,,10.6,KMM,,,,,,,,,,8,8
O,X805185,BLUTI,6,M,15/05/2014 12:00,WYT,O72,89,86,,,,KMM,,,,,,,,,,,
O,Y162980,BLUTI,5,F,15/05/2014 12:00,WYT,O72,89,86,,,,KMM,,,,,,,,,,,
P,Z031727,BLUTI,1,,24/05/2014 09:59,WYT,O74,,,,,8.3,KMM,,,,,,,,,,6,6
P,Z031728,BLUTI,1,,24/05/2014 09:59,WYT,O74,,,,,8,KMM,,,,,,,,,,6,6
P,Z031729,BLUTI,1,,24/05/2014 09:59,WYT,O74,,,,,8.9,KMM,,,,,,,,,,6,6
N,Z031730,BLUTI,1,,24/05/2014 09:59,WYT,O74,,,,,9.1,KMM,,,,,,,,,,6,6
P,Z031731,BLUTI,1,,24/05/2014 09:59,WYT,O74,,,,,9.6,KMM,,,,,,,,,,6,6
N,Z031732,BLUTI,1,,24/05/2014 09:59,WYT,O74,,,,,9.2,KMM,,,,,,,,,,6,6
O,D471603,BLUTI,6,F,15/05/2014 12:00,WYT,O74,89,86,,,,KMM,,,,,,,,,,,
O,Y164924,BLUTI,6,M,15/05/2014 12:00,WYT,O74,89,86,,,,KMM,,,,,,,,,,,
R,X662237,BLUTI,6,M,12/05/2014 11:49,WYT,O75,,,,67,11.2,KMM,,,,,M,19.4,,,,,
N,H300123,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,11.6,KMM,,,,,,,,,,8,8
N,H300124,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,11.2,KMM,,,,,,,,,,8,8
N,H300125,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,11.7,KMM,,,,,,,,,,8,8
N,H300126,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,11.4,KMM,,,,,,,,,,8,8
N,H300127,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,10.8,KMM,,,,,,,,,,8,8
N,H300128,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,11.7,KMM,,,,,,,,,,8,8
N,H300129,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,12,KMM,,,,,,,,,,8,8
N,H300130,BLUTI,1,,16/05/2014 10:50,WYT,O75,,,,,11.4,KMM,,,,,,,,,,8,8
O,Y837795,BLUTI,6,F,07/05/2014 11:29,WYT,O75,89,86,,,,KMM,,,,,,,,,,,
O,Y837795,BLUTI,6,F,09/05/2014 11:00,WYT,O75,89,86,,,,KMM,,,,,,,,,,,
N,H300162,BLUTI,6,F,19/05/2014 11:49,WYT,O78A,,,,62,10.8,KMM,,,,,M,18.5,,,,,
R,Y164947,BLUTI,6,M,20/05/2014 11:19,WYT,O78A,,,,64,10.6,KMM,,,,,M,20.2,,,,,
N,Z031741,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,10.5,KMM,,,,,,,,,,9,9
N,Z031742,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,11.6,KMM,,,,,,,,,,9,9
N,Z031743,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,9.3,KMM,,,,,,,,,,9,9
N,Z031744,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,10.8,KMM,,,,,,,,,,9,9
N,Z031745,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,11.2,KMM,,,,,,,,,,9,9
N,Z031746,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,10,KMM,,,,,,,,,,9,9
N,Z031747,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,10.4,KMM,,,,,,,,,,9,9
N,Z031748,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,10.8,KMM,,,,,,,,,,9,9
N,Z031749,BLUTI,1,,24/05/2014 11:00,WYT,O78A,,,,,10.2,KMM,,,,,,,,,,9,9
N,H300166,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,11.4,KMM,,,,,,,,,,8,8
N,H300167,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,10.8,KMM,,,,,,,,,,8,8
N,H300168,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,11.3,KMM,,,,,,,,,,8,8
N,H300169,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,11.3,KMM,,,,,,,,,,8,8
N,H300170,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,11.1,KMM,,,,,,,,,,8,8
N,H300171,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,11.5,KMM,,,,,,,,,,8,8
N,H300172,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,10.8,KMM,,,,,,,,,,8,8
N,H300173,BLUTI,1,,20/05/2014 08:29,WYT,O79,,,,,10.5,KMM,,,,,,,,,,8,8
O,X805358,BLUTI,6,F,11/05/2014 09:59,WYT,O79,89,86,,,,KMM,,,,,,,,,,,
O,Y160474,BLUTI,6,M,11/05/2014 09:59,WYT,O79,89,86,,,,KMM,,,,,,,,,,,
P,Z031750,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,9.5,KMM,,,,,,,,,,9,9
P,Z031751,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,8.4,KMM,,,,,,,,,,9,9
P,Z031752,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,9.7,KMM,,,,,,,,,,9,9
P,Z031753,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,8.3,KMM,,,,,,,,,,9,9
P,Z031754,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,10,KMM,,,,,,,,,,9,9
P,Z031755,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,9.4,KMM,,,,,,,,,,9,9
P,Z031756,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,10.2,KMM,,,,,,,,,,9,9
P,Z031757,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,7.2,KMM,,,,,,,,,,9,9
P,Z031758,BLUTI,1,,24/05/2014 11:29,WYT,O83,,,,,7.8,KMM,,,,,,,,,,9,9
O,Y033992,BLUTI,6,M,15/05/2014 11:00,WYT,O83,89,86,,,,KMM,,,,,,,,,,,
O,Y164948,BLUTI,6,F,15/05/2014 11:00,WYT,O83,89,86,,,,KMM,,,,,,,,,,,
N,Z032536,BLUTI,5,M,19/05/2014 09:00,WYT,O9,,,,63,9.8,AC,,,,,M,16.9,,,,,
N,Z032537,BLUTI,5,F,19/05/2014 09:00,WYT,O9,,,,59,9.8,AC,,,,,M,17,,,,,
N,Z032730,BLUTI,1,,22/05/2014 12:00,WYT,O9,,,,,10.4,AC,,,,,,,,,,10,10
N,Z032731,BLUTI,1,,22/05/2014 12:00,WYT,O9,,,,,9.8,AC,,,,,,,,,,10,10
N,Z032732,BLUTI,1,,22/05/2014 12:00,WYT,O9,,,,,10.3,AC,,,,,,,,,,10,10
N,Z032733,BLUTI,1,,22/05/2014 12:00,WYT,O9,,,,,10.4,AC,,,,,,,,,,10,10
N,Z032734,BLUTI,1,,22/05/2014 12:00,WYT,O9,,,,,9.7,AC,,,,,,,,,,10,10
N,Z032735,BLUTI,1,,22/05/2014 12:00,WYT,O9,,,,,11.5,AC,,,,,,,,,,10,10
