Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
R,AVL7927,BLUTI,5,F,19/05/2022  10:50:00,WYT,B197,,,,62.0,10.5,JHA,,,,,M,18.5,,,,,
N,TY69298,GRETI,1,,23/05/2022  13:18:00,WYT,B20,,,,,18.6,JH,,,,,,,,,,7,7
N,TY69299,GRETI,1,,23/05/2022  13:18:00,WYT,B20,,,,,17.2,JH,,,,,,,,,,7,7
N,TY69300,GRETI,1,,23/05/2022  13:18:00,WYT,B20,,,,,19.1,JH,,,,,,,,,,7,7
N,TY70801,GRETI,1,,23/05/2022  13:18:00,WYT,B20,,,,,18.4,JH,,,,,,,,,,7,7
N,TY70802,GRETI,1,,23/05/2022  13:18:00,WYT,B20,,,,,18.0,JH,,,,,,,,,,7,7
N,TY70803,GRETI,1,,23/05/2022  13:18:00,WYT,B20,,,,,18.7,JH,,,,,,,,,,7,7
N,TY70804,GRETI,1,,23/05/2022  13:18:00,WYT,B20,,,,,18.8,JH,,,,,,,,,,7,7
R,TY68281,GRETI,6,F,19/05/2022  14:00:00,WYT,B20,,,,77.0,18.2,JHA,,,,,M,23.5,,,,,
R,TY69088,GRETI,6,M,22/05/2022  07:19:59,WYT,B20,,,,76.0,17.6,JHA,,,,,M,23.3,,,,,
O,TY70093,GRETI,6,M,10/05/2022  07:50:00,WYT,B203,89,86,,,,KMM,,,,,,,,,,,
O,TW77193,GRETI,6,F,10/05/2022  07:50:00,WYT,B203,89,86,,,,KMM,,,,,,,,,,,
N,PF71260,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,17.5,KMM,,,,,,,,,,10,10
N,PF71261,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,17.8,KMM,,,,,,,,,,10,10
N,PF71262,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,18.0,KMM,,,,,,,,,,10,10
N,PF71263,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,16.9,KMM,,,,,,,,,,10,10
N,PF71264,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,17.0,KMM,,,,,,,,,,10,10
N,PF71265,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,17.2,KMM,,,,,,,,,,10,10
N,PF71266,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,17.8,KMM,,,,,,,,,,10,10
N,PF71267,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,18.4,KMM,,,,,,,,,,10,10
N,PF71268,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,18.9,KMM,,,,,,,,,,10,10
N,PF71269,GRETI,1,,20/05/2022  09:30:00,WYT,B203,,,,,17.4,KMM,,,,,,,,,,10,10
R,ABJ6260,BLUTI,6,M,18/05/2022  06:30:00,WYT,B211,,,,64.0,9.8,KMM,,,,,M,19.2,,,,,
O,AVL5023,BLUTI,6,F,29/04/2022  09:59:59,WYT,B211,89,86,,,,KMM,,,,,,,,,,,
O,AVL5023,BLUTI,6,F,12/05/2022  06:59:59,WYT,B211,89,86,,,,KMM,,,,,,,,,,,
N,AVL6593,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,11.4,KMM,,,,,,,,,,8,8
N,AVL6594,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,11.0,KMM,,,,,,,,,,8,8
N,AVL6595,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,9.8,KMM,,,,,,,,,,8,8
N,AVL6596,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,11.1,KMM,,,,,,,,,,8,8
N,AVL6597,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,10.0,KMM,,,,,,,,,,8,8
N,AVL6598,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,10.5,KMM,,,,,,,,,,8,8
N,AVL6599,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,11.3,KMM,,,,,,,,,,8,8
N,AVL6600,BLUTI,1,,22/05/2022  12:00:00,WYT,B211,,,,,9.6,KMM,,,,,,,,,,8,8
O,VZ33698,GRETI,6,F,04/05/2022  12:00:00,WYT,B213,89,86,,,,AKK,,,,,,,,,,,
O,VZ33698,GRETI,6,F,10/05/2022  15:59:59,WYT,B213,89,86,,,,AKK,,,,,,,,,,,
O,TY68248,GRETI,6,M,10/05/2022  15:59:59,WYT,B213,89,86,,,,AKK,,,,,,,,,,,
N,TY69248,GRETI,1,,18/05/2022  14:28:00,WYT,B213,,,,,17.7,JH,,,,,,,,,,7,7
N,TY69249,GRETI,1,,18/05/2022  14:28:00,WYT,B213,,,,,17.0,JH,,,,,,,,,,7,7
N,TY69250,GRETI,1,,18/05/2022  14:28:00,WYT,B213,,,,,17.6,JH,,,,,,,,,,7,7
N,TY69251,GRETI,1,,18/05/2022  14:28:00,WYT,B213,,,,,18.1,JH,,,,,,,,,,7,7
N,TY69252,GRETI,1,,18/05/2022  14:28:00,WYT,B213,,,,,17.5,JH,,,,,,,,,,7,7
N,TY69253,GRETI,1,,18/05/2022  14:28:00,WYT,B213,,,,,16.0,JH,,,,,,,,,,7,7
N,TY69254,GRETI,1,,18/05/2022  14:28:00,WYT,B213,,,,,17.3,JH,,,,,,,,,,7,7
R,ATR6937,BLUTI,5,M,24/05/2022  10:05:00,WYT,B214,,,,63.0,10.4,AKK,,,,,M,19.6,,,,,
R,ATR8187,BLUTI,5,F,24/05/2022  10:05:00,WYT,B214,,,,61.0,9.8,AKK,,,,,M,19.2,,,,,
R,ATR8187,BLUTI,5,F,11/05/2022  12:00:00,WYT,B214,,,,,,AKK,,,,,,,,,,,
O,ATR8187,BLUTI,5,F,18/05/2022  14:06:59,WYT,B214,89,86,,,,JH,,,,,,,,,,,
N,TY70833,GRETI,1,,30/05/2022  11:19:59,WYT,B217,,,,,19.7,JH,,,,,,,,,,3,3
N,TY70834,GRETI,1,,30/05/2022  11:19:59,WYT,B217,,,,,20.2,JH,,,,,,,,,,3,3
N,TY70835,GRETI,1,,30/05/2022  11:19:59,WYT,B217,,,,,19.9,JH,,,,,,,,,,3,3
R,TY68312,GRETI,5,F,17/05/2022  13:09:59,WYT,B217,,,,,,JH,,,,,,,,,,,
O,TY68312,GRETI,5,F,21/05/2022  09:59:59,WYT,B217,89,86,,,,JH,,,,,,,,,,,
R,VZ33297,GRETI,6,M,26/05/2022  09:59:59,WYT,B217,,,,75.0,18.7,JHA,,,,,M,23.6,,,,,
O,ABJ6131,BLUTI,6,M,19/05/2022  06:30:00,WYT,B220,89,86,,,,KMM,,,,,,,,,,,
O,AVL7815,BLUTI,6,F,19/05/2022  06:30:00,WYT,B220,89,86,,,,KMM,,,,,,,,,,,
N,ATR7939,BLUTI,1,,29/05/2022  08:45:00,WYT,B220,,,,,8.5,KMM,,,,,,,,,,4,4
N,ATR7940,BLUTI,1,,29/05/2022  08:45:00,WYT,B220,,,,,9.4,KMM,,,,,,,,,,4,4
N,ATR7941,BLUTI,1,,29/05/2022  08:45:00,WYT,B220,,,,,8.3,KMM,,,,,,,,,,4,4
N,ATR7942,BLUTI,1,,29/05/2022  08:45:00,WYT,B220,,,,,8.6,KMM,,,,,,,,,,4,4
O,AFH3899,BLUTI,6,F,08/05/2022  12:00:00,WYT,B225,89,86,,,,AKK,,,,,,,,,,,
R,AFH3899,BLUTI,6,F,11/05/2022  12:00:00,WYT,B225,,,,,,AKK,,,,,,,,,,,
O,AFH3899,BLUTI,6,F,17/05/2022  16:15:59,WYT,B225,89,86,,,,JH,,,,,,,,,,,
N,AJY2036,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,10.5,JH,,,,,,,,,,10,10
N,AJY2037,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,11.9,JH,,,,,,,,,,10,10
N,AJY2038,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,10.6,JH,,,,,,,,,,10,10
N,AJY2039,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,10.2,JH,,,,,,,,,,10,10
N,AJY2040,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,0.0,JH,,,,,,,,,,10,10
P,AJY2041,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,8.9,JH,,,,,,,,,,10,10
N,AJY2042,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,11.1,JH,,,,,,,,,,10,10
N,AJY2043,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,10.1,JH,,,,,,,,,,10,10
P,AJY2044,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,9.4,JH,,,,,,,,,,10,10
N,AJY2045,BLUTI,1,,23/05/2022  15:20:00,WYT,B225,,,,,10.0,JH,,,,,,,,,,10,10
O,AVL6170,BLUTI,6,M,17/05/2022  16:15:59,WYT,B225,89,86,,,,JH,,,,,,,,,,,
R,AVL6910,BLUTI,5,M,18/05/2022  13:09:59,WYT,B226,,,,63.0,10.4,AKK,,,,,M,19.2,,,,,
R,ATR4736,BLUTI,5,F,19/05/2022  11:29:59,WYT,B226,,,,60.0,10.2,AKK,,,,,M,19.2,,,,,
O,AVL6910,BLUTI,5,M,16/05/2022  08:00:00,WYT,B226,89,86,,,,AKK,,,,,,,,,,,
N,ATR9985,BLUTI,1,,22/05/2022  15:40:00,WYT,B226,,,,,11.7,AKK,,,,,,,,,,5,5
N,ATR9986,BLUTI,1,,22/05/2022  15:40:00,WYT,B226,,,,,11.5,AKK,,,,,,,,,,5,5
N,ATR9987,BLUTI,1,,22/05/2022  15:40:00,WYT,B226,,,,,10.5,AKK,,,,,,,,,,5,5
N,ATR9988,BLUTI,1,,22/05/2022  15:40:00,WYT,B226,,,,,11.2,AKK,,,,,,,,,,5,5
N,ATR9989,BLUTI,1,,22/05/2022  15:40:00,WYT,B226,,,,,10.8,AKK,,,,,,,,,,5,5
R,AVL6168,BLUTI,6,M,20/05/2022  13:30:00,WYT,B228,,,,65.0,9.9,AKK,,,,,M,19.7,,,,,
N,AJY2067,BLUTI,1,,24/05/2022  09:59:59,WYT,B228,,,,,8.2,JH,,,,,,,,,,3,3
N,AJY2068,BLUTI,1,,24/05/2022  09:59:59,WYT,B228,,,,,8.6,JH,,,,,,,,,,3,3
N,AJY2069,BLUTI,1,,24/05/2022  09:59:59,WYT,B228,,,,,9.4,JH,,,,,,,,,,3,3
O,AVL6168,BLUTI,6,M,17/05/2022  16:05:00,WYT,B228,89,86,,,,JH,,,,,,,,,,,
R,ATR8076,BLUTI,5,F,22/05/2022  08:35:00,WYT,B23,,,,65.0,9.8,AKK,,,,,M,18.7,,,,,
N,AJY2084,BLUTI,1,,25/05/2022  11:19:59,WYT,B23,,,,,9.6,JH,,,,,,,,,,3,3
N,AJY2085,BLUTI,1,,25/05/2022  11:19:59,WYT,B23,,,,,10.6,JH,,,,,,,,,,3,3
N,AJY2086,BLUTI,1,,25/05/2022  11:19:59,WYT,B23,,,,,10.7,JH,,,,,,,,,,3,3
R,TY68280,GRETI,6,F,01/05/2022  12:00:00,WYT,B24,,,,,,AKK,,,,,,,,,,,
N,TY70805,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,18.2,JH,,,,,,,,,,8,8
N,TY70806,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,17.8,JH,,,,,,,,,,8,8
N,TY70807,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,16.9,JH,,,,,,,,,,8,8
N,TY70808,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,18.5,JH,,,,,,,,,,8,8
N,TY70809,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,18.2,JH,,,,,,,,,,8,8
N,TY70810,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,19.0,JH,,,,,,,,,,8,8
N,TY70811,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,18.0,JH,,,,,,,,,,8,8
N,TY70812,GRETI,1,,23/05/2022  14:00:00,WYT,B24,,,,,17.1,JH,,,,,,,,,,8,8
O,TY68426,GRETI,6,M,16/05/2022  14:25:00,WYT,B24,89,86,,,,JH,,,,,,,,,,,
O,TY68280,GRETI,5,F,16/05/2022  14:25:00,WYT,B24,89,86,,,,JH,,,,,,,,,,,
R,ATR8190,BLUTI,5,M,22/05/2022  11:39:59,WYT,B26,,,,63.0,10.2,AKK,,,,,M,19.0,,,,,
R,ATR8282,BLUTI,5,F,23/05/2022  13:19:59,WYT,B26,,,,61.0,10.4,AKK,,,,,M,19.1,,,,,
N,AJY2053,BLUTI,1,,24/05/2022  09:00:00,WYT,B26,,,,,10.8,AKK,,,,,,,,,,7,7
N,AJY2054,BLUTI,1,,24/05/2022  09:00:00,WYT,B26,,,,,10.3,AKK,,,,,,,,,,7,7
N,AJY2055,BLUTI,1,,24/05/2022  09:00:00,WYT,B26,,,,,10.5,AKK,,,,,,,,,,7,7
N,AJY2056,BLUTI,1,,24/05/2022  09:00:00,WYT,B26,,,,,10.7,AKK,,,,,,,,,,7,7
N,AJY2057,BLUTI,1,,24/05/2022  09:00:00,WYT,B26,,,,,10.3,AKK,,,,,,,,,,7,7
N,AJY2058,BLUTI,1,,24/05/2022  09:00:00,WYT,B26,,,,,9.9,AKK,,,,,,,,,,7,7
N,AJY2059,BLUTI,1,,24/05/2022  09:00:00,WYT,B26,,,,,10.0,AKK,,,,,,,,,,7,7
O,ATR8190,BLUTI,5,M,16/05/2022  14:35:00,WYT,B26,89,86,,,,JH,,,,,,,,,,,
N,PF71601,GRETI,1,,25/05/2022  13:19:59,WYT,B31,,,,,16.2,AKK,,,,,,,,,,6,6
N,PF71602,GRETI,1,,25/05/2022  13:19:59,WYT,B31,,,,,16.8,AKK,,,,,,,,,,6,6
N,PF71603,GRETI,1,,25/05/2022  13:19:59,WYT,B31,,,,,16.5,AKK,,,,,,,,,,6,6
N,PF71604,GRETI,1,,25/05/2022  13:19:59,WYT,B31,,,,,17.2,AKK,,,,,,,,,,6,6
N,PF71605,GRETI,1,,25/05/2022  13:19:59,WYT,B31,,,,,15.4,AKK,,,,,,,,,,6,6
N,PF71606,GRETI,1,,25/05/2022  13:19:59,WYT,B31,,,,,17.3,AKK,,,,,,,,,,6,6
R,TW77053,GRETI,6,F,21/05/2022  10:25:00,WYT,B31,,,,74.0,18.6,JHA,,,,,M,23.0,,,,,
R,TR43355,GRETI,6,M,22/05/2022  06:40:00,WYT,B31,,,,74.0,18.3,JHA,,,,,M,22.6,,,,,
O,TY69492,GRETI,5,F,03/05/2022  12:00:00,WYT,B32,89,86,,,,KMM,,,,,,,,,,,
O,VZ30536,GRETI,6,F,29/04/2022  09:59:59,WYT,B36,89,86,,,,KMM,,,,,,,,,,,
O,VZ30536,GRETI,6,F,12/05/2022  06:59:59,WYT,B36,89,86,,,,KMM,,,,,,,,,,,
O,PF72175,GRETI,5,M,12/05/2022  06:59:59,WYT,B36,89,86,,,,KMM,,,,,,,,,,,
N,PF71291,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,18.2,KMM,,,,,,,,,,9,9
N,PF71292,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,18.0,KMM,,,,,,,,,,9,9
N,PF71293,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,14.8,KMM,,,,,,,,,,9,9
N,PF71294,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,19.1,KMM,,,,,,,,,,9,9
N,PF71295,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,17.7,KMM,,,,,,,,,,9,9
N,PF71296,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,16.4,KMM,,,,,,,,,,9,9
N,PF71297,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,19.2,KMM,,,,,,,,,,9,9
N,PF71298,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,17.9,KMM,,,,,,,,,,9,9
N,PF71299,GRETI,1,,22/05/2022  12:20:00,WYT,B36,,,,,17.1,KMM,,,,,,,,,,9,9
O,ATR8245,BLUTI,6,F,18/05/2022  06:59:59,WYT,B40,89,86,,,,KMM,,,,,,,,,,,
R,ATR8245,BLUTI,6,F,25/05/2022  06:30:00,WYT,B40,,,,64.0,11.7,KMM,,,,,M,18.8,,,,,
N,ATR9167,BLUTI,1,,28/05/2022  08:29:59,WYT,B40,,,,,8.7,KMM,,,,,,,,,,6,6
P,ATR9168,BLUTI,1,,28/05/2022  08:29:59,WYT,B40,,,,,8.6,KMM,,,,,,,,,,6,6
N,ATR9169,BLUTI,1,,28/05/2022  08:29:59,WYT,B40,,,,,9.8,KMM,,,,,,,,,,6,6
N,ATR9170,BLUTI,1,,28/05/2022  08:29:59,WYT,B40,,,,,8.9,KMM,,,,,,,,,,6,6
P,ATR9171,BLUTI,1,,28/05/2022  08:29:59,WYT,B40,,,,,8.8,KMM,,,,,,,,,,6,6
N,ATR9172,BLUTI,1,,28/05/2022  08:29:59,WYT,B40,,,,,9.3,KMM,,,,,,,,,,6,6
O,VZ33687,GRETI,6,F,29/04/2022  09:59:59,WYT,B43,89,86,,,,KMM,,,,,,,,,,,
O,VZ33687,GRETI,6,F,08/05/2022  09:40:00,WYT,B43,89,86,,,,KMM,,,,,,,,,,,
O,VB55885,GRETI,6,M,08/05/2022  09:40:00,WYT,B43,89,86,,,,KMM,,,,,,,,,,,
N,PF71228,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,16.3,KMM,,,,,,,,,,10,10
N,PF71229,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,16.5,KMM,,,,,,,,,,10,10
N,PF71230,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,16.7,KMM,,,,,,,,,,10,10
N,PF71231,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,16.7,KMM,,,,,,,,,,10,10
N,PF71232,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,18.0,KMM,,,,,,,,,,10,10
N,PF71233,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,16.5,KMM,,,,,,,,,,10,10
N,PF71234,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,14.2,KMM,,,,,,,,,,10,10
N,PF71235,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,16.8,KMM,,,,,,,,,,10,10
N,PF71236,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,16.5,KMM,,,,,,,,,,10,10
N,PF71237,GRETI,1,,17/05/2022  07:30:00,WYT,B43,,,,,14.7,KMM,,,,,,,,,,10,10
O,TY68306,GRETI,5,F,14/05/2022  06:59:59,WYT,B44,89,86,,,,KMM,,,,,,,,,,,
O,TW77064,GRETI,6,M,14/05/2022  06:59:59,WYT,B44,89,86,,,,KMM,,,,,,,,,,,
N,PF71026,GRETI,1,,24/05/2022  06:40:00,WYT,B44,,,,,17.7,KMM,,,,,,,,,,6,6
N,PF71027,GRETI,1,,24/05/2022  06:40:00,WYT,B44,,,,,18.0,KMM,,,,,,,,,,6,6
N,PF71028,GRETI,1,,24/05/2022  06:40:00,WYT,B44,,,,,18.1,KMM,,,,,,,,,,6,6
N,PF71029,GRETI,1,,24/05/2022  06:40:00,WYT,B44,,,,,16.5,KMM,,,,,,,,,,6,6
N,PF71030,GRETI,1,,24/05/2022  06:40:00,WYT,B44,,,,,16.6,KMM,,,,,,,,,,6,6
N,PF71031,GRETI,1,,24/05/2022  06:40:00,WYT,B44,,,,,18.0,KMM,,,,,,,,,,6,6
O,PF72199,GRETI,5,F,29/04/2022  09:59:59,WYT,B49,89,86,,,,KMM,,,,,,,,,,,
O,TY69457,GRETI,5,M,14/05/2022  06:59:59,WYT,B49,89,86,,,,KMM,,,,,,,,,,,
O,PF72199,GRETI,5,F,14/05/2022  06:59:59,WYT,B49,89,86,,,,KMM,,,,,,,,,,,
N,PF71018,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,16.9,KMM,,,,,,,,,,8,8
N,PF71019,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,17.3,KMM,,,,,,,,,,8,8
N,PF71020,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,15.3,KMM,,,,,,,,,,8,8
N,PF71021,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,16.5,KMM,,,,,,,,,,8,8
N,PF71022,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,17.7,KMM,,,,,,,,,,8,8
N,PF71023,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,15.9,KMM,,,,,,,,,,8,8
N,PF71024,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,17.9,KMM,,,,,,,,,,8,8
N,PF71025,GRETI,1,,24/05/2022  06:10:00,WYT,B49,,,,,15.5,KMM,,,,,,,,,,8,8
O,AVL7933,BLUTI,5,F,02/05/2022  08:00:00,WYT,B53,89,86,,,,KMM,,,,,,,,,,,
O,ATR8326,BLUTI,5,M,17/05/2022  06:59:59,WYT,B53,89,86,,,,KMM,,,,,,,,,,,
O,AVL7933,BLUTI,5,F,17/05/2022  06:59:59,WYT,B53,89,86,,,,KMM,,,,,,,,,,,
N,ATR9081,BLUTI,1,,26/05/2022  08:10:00,WYT,B53,,,,,9.9,KMM,,,,,,,,,,6,6
N,ATR9082,BLUTI,1,,26/05/2022  08:10:00,WYT,B53,,,,,9.6,KMM,,,,,,,,,,6,6
N,ATR9083,BLUTI,1,,26/05/2022  08:10:00,WYT,B53,,,,,10.0,KMM,,,,,,,,,,6,6
N,ATR9084,BLUTI,1,,26/05/2022  08:10:00,WYT,B53,,,,,9.6,KMM,,,,,,,,,,6,6
N,ATR9085,BLUTI,1,,26/05/2022  08:10:00,WYT,B53,,,,,10.4,KMM,,,,,,,,,,6,6
N,ATR9086,BLUTI,1,,26/05/2022  08:10:00,WYT,B53,,,,,9.9,KMM,,,,,,,,,,6,6
O,TY68423,GRETI,5,M,11/05/2022  06:59:59,WYT,B57,89,86,,,,KMM,,,,,,,,,,,
O,TR42599,GRETI,6,F,11/05/2022  06:59:59,WYT,B57,89,86,,,,KMM,,,,,,,,,,,
N,PF71285,GRETI,1,,21/05/2022  10:40:00,WYT,B57,,,,,18.7,KMM,,,,,,,,,,6,6
N,PF71286,GRETI,1,,21/05/2022  10:40:00,WYT,B57,,,,,16.4,KMM,,,,,,,,,,6,6
N,PF71287,GRETI,1,,21/05/2022  10:40:00,WYT,B57,,,,,18.0,KMM,,,,,,,,,,6,6
N,PF71288,GRETI,1,,21/05/2022  10:40:00,WYT,B57,,,,,18.5,KMM,,,,,,,,,,6,6
N,PF71289,GRETI,1,,21/05/2022  10:40:00,WYT,B57,,,,,19.5,KMM,,,,,,,,,,6,6
N,PF71290,GRETI,1,,21/05/2022  10:40:00,WYT,B57,,,,,19.5,KMM,,,,,,,,,,6,6
O,ATR8325,BLUTI,5,F,17/05/2022  06:59:59,WYT,B60,89,86,,,,KMM,,,,,,,,,,,
O,Z101406,BLUTI,6,M,17/05/2022  06:59:59,WYT,B60,89,86,,,,KMM,,,,,,,,,,,
N,ATR9073,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,9.8,KMM,,,,,,,,,,8,8
N,ATR9074,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,10.2,KMM,,,,,,,,,,8,8
N,ATR9075,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,10.6,KMM,,,,,,,,,,8,8
N,ATR9076,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,9.8,KMM,,,,,,,,,,8,8
N,ATR9077,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,10.1,KMM,,,,,,,,,,8,8
N,ATR9078,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,9.9,KMM,,,,,,,,,,8,8
N,ATR9079,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,10.0,KMM,,,,,,,,,,8,8
N,ATR9080,BLUTI,1,,26/05/2022  08:00:00,WYT,B60,,,,,9.9,KMM,,,,,,,,,,8,8
O,ATR8202,BLUTI,5,F,13/05/2022  08:00:00,WYT,B62A,89,86,,,,KMM,,,,,,,,,,,
R,ATR5095,BLUTI,5,M,19/05/2022  08:04:59,WYT,B62A,,,,66.0,10.1,KMM,,,,,M,19.3,,,,,
N,ATR8919,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,11.1,KMM,,,,,,,,,,9,9
N,ATR8920,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,11.9,KMM,,,,,,,,,,9,9
N,ATR8921,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,10.4,KMM,,,,,,,,,,9,9
N,ATR8922,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,10.5,KMM,,,,,,,,,,9,9
N,ATR8923,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,11.4,KMM,,,,,,,,,,9,9
N,ATR8924,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,11.5,KMM,,,,,,,,,,9,9
N,ATR8925,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,11.0,KMM,,,,,,,,,,9,9
N,ATR8926,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,10.6,KMM,,,,,,,,,,9,9
N,ATR8927,BLUTI,1,,23/05/2022  12:30:00,WYT,B62A,,,,,10.0,KMM,,,,,,,,,,9,9
O,VZ31728,GRETI,5,M,20/05/2022  06:30:00,WYT,B65,89,86,,,,KMM,,,,,,,,,,,
R,VZ31728,GRETI,5,M,26/05/2022  07:30:00,WYT,B65,,,,73.0,,KMM,,,,,M,22.4,,,,,
N,ATR9938,BLUTI,5,M,21/05/2022  14:10:00,WYT,B7,,,,63.0,10.8,AKK,,,,,M,18.9,,,,,
N,ATR9939,BLUTI,5,F,21/05/2022  14:10:00,WYT,B7,,,,60.0,10.3,AKK,,,,,M,19.6,,,,,
N,AJY2099,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,9.5,JH,,,,,,,,,,8,8
N,AJY2100,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,10.4,JH,,,,,,,,,,8,8
N,AJY2101,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,10.0,JH,,,,,,,,,,8,8
N,AJY2102,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,10.2,JH,,,,,,,,,,8,8
N,AJY2103,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,10.4,JH,,,,,,,,,,8,8
N,AJY2104,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,9.5,JH,,,,,,,,,,8,8
N,AJY2105,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,10.8,JH,,,,,,,,,,8,8
N,AJY2106,BLUTI,1,,25/05/2022  12:30:00,WYT,B7,,,,,10.6,JH,,,,,,,,,,8,8
O,ATR8271,BLUTI,5,F,02/05/2022  08:00:00,WYT,B70,89,86,,,,KMM,,,,,,,,,,,
O,ATR8271,BLUTI,5,F,18/05/2022  06:59:59,WYT,B70,89,86,,,,KMM,,,,,,,,,,,
R,ATR7342,BLUTI,5,M,24/05/2022  05:29:59,WYT,B70,,,,65.0,11.5,KMM,,,,,M,19.5,,,,,
N,ATR9173,BLUTI,1,,28/05/2022  08:45:00,WYT,B70,,,,,9.2,KMM,,,,,,,,,,5,5
N,ATR9174,BLUTI,1,,28/05/2022  08:45:00,WYT,B70,,,,,8.4,KMM,,,,,,,,,,5,5
